-736912	-702077	110842	-143947	-188874
-555519	-703697	-180272	-463465	-763834
100436	-317944	-183347	-730417	-874460
-966057	489626	-464607	728985	-352054
-599849	-702259	-613350	404025	-837208
-329369	-215817	374268	-61524	933503
-813595	-728670	-950354	-684944	780091
243755	-885751	-108201	-559454	381903
-888782	-298337	-27035	375028	-165601
750248	998368	-904889	652233	950431
599834	-496834	-592140	-554152	936764
-19505	-217997	-36962	-637199	759597
-791906	-658667	561910	-433585	-412551
38731	899927	-615812	419727	240236
-57416	-219759	-879568	866584	556289
-585268	-699198	471 967801  -931310
-770037	910435	355670	-53530	243871
-218012	-5904	635789	-910440	218291
208112	194425	-358252	-845892	-1221
-812585	311905	242482	-668758	416076
59284	875891	-805425	274542	84513
-519203	-862985	-820297	-798011	220019
-757029	826701	-553079	271272	-378003
824133	369258	580014	283573	-977696
886786	-160720	-681879	-652603	660926
943536	-837057	161329	290501	-721231
-125193	801805	817714	-368693	938878
-846515	-764614	-610328	674795	-819374
298155	-973104	-289157	739240	514133
335860	-19448	905117	-73962	-866172
43134	275900	736793	-864066	-177852
47232	-472110	-555936	-564714	-879688
-370540	528432	478738	-568890	542895
815593	315647	564329	-474847	-364230
-582151	676737	-967916	-62651	140608
198997	-378050	704360	-687702	897202
-156322	884919	939841	847163	-98728
-827921	-938950	-990170	-254315	-926912
-979833	900210	556816	516776	263991
-918420	-258702	-437954	-458846	-399996
-649222	-26830	773583	871018	660023
701801	895383	602762	117982	564108
-421079	-457483	326990	324498	-477543
-581656	683719	-86267	-284709	819600
-971408	831133	-726838	977554	-676527
410856	-393808	-807036	-175565	-965298
-826601	872743	-922839	852601	-498585
736787	330952	540674	141119	-753227
-193545	89198	-478453	-748064	323054
502843	780424	244371	843910	982800
-345219	596945	426886	731220	-809860
-338579	873338	-879160	171161	-493109
994103	-571163	271826	800257	-498314
-960697	904879	-606355	149730	791656
633325	825740	145273	986902	-757682
759140	127131	793256	-239784	118877
101685	773992	914731	-896054	734897
626139	-586984	-105015	972538	182283
618686	331884	249314	-379922	-45368
639560	728180	127813	-799244	976540
-336209	-682809	-151043	726948	921847
-884262	-803567	306826	-335739	-5811
962924	104280	-779130	-922102	71665
-736065	-54434	-799785	75018	566373
800863	-807581	298231	680162	296912
484864	-897815	264140	-989193	758796
-581984	-896282	-262964	-508320	-307130
-87941	-917451	-667094	897182	-615778
-698523	386187	-745691	343475	539808
-584381	160492	-870325	-772959	-269077
437514	403158	71656	-193493	-251212
-969196	296293	-634631	-404621	143554
-467353	-401770	755249	700778	473139
980098	477764	938236	-704434	215337
359619	197618	-640284	-52112	-595985
960237	-664987	-559189	-585914	-750466
-285578	817329	703736	-742075	-938907
-392952	625518	464039	-31110	-968706
-136845	-171336	-48697	865748	-764043
311410	870035	319348	-386622	571577
314948	-698378	831968	474435	835383
-727560	721950	467656	-776414	-333351
787563	-397156	402510	756553	-754962
-147394	493714	613983	199921	692019
-462537	96553	51737	394589	-930967
-902944	791176	-685918	173953	413150
-244379	-947813	-807636	900199	-518482
372954	920147	-125960	274174	-933152
-242894	69078	330857	-545968	-49276
-106548	18651	-654997	-861428	366637
-449210	920268	598767	-386778	-262756
-6170	-348970	417131	760572	-149787
427774	229164	-300926	895341	515641
740607	-315639	22243	-326678	112223
830249	189081	-229256	811566	334099
835860	-652951	-571017	-327588	564240
120392	-259900	-686913	-498004	-637294
513700	-736951	-1926	788493	428430
749812	759630	384046	538662	64836
47156	181272	798642	710464	890517
-135931	-207980	-194136	528156	18790
-449173	-173533	234565	285113	445748
-664225	-104654	702592	189713	581549
689546	639388	-348927	-881482	466681
-885540	-664407	356207	551193	469288
-617932	663099	-847950	538249	804400
558761	976198	488899	-486432	-410867
-656790	434573	339373	-953762	-56239
731129	-25915	145200	563742	192155
-631223	-681807	-973075	244465	689509
-926289	575999	-303304	620792	321149
-69237	-793443	-141956	980979	926422
-895410	126901	503823	-565585	222321
419816	-470111	-115991	670359	-931424
534838	-411122	-960115	-552229	-895660
-227836	-772409	-26465	-733610	289747
-435763	362624	-874977	-181902	-556157
-993996	1786	-69387	593851	791235
468350	-470903	116840	535967	183012
390749	-960356	400102	-187502	-132427
85947	631924	434611	349974	71479
-388091	-665923	21038	140207	-373237
845644	-847850	-715683	-449921	919934
-167865	259649	-518133	382841	-297365
-563232	-504839	-170738	-149918	938440
-526434	978653	-103489	646581	-275648
455980	779372	423246	-440479	220017
999450	607728	-104005	799194	142704
118825	156379	-113465	-535345	226758
372531	545579	-642010	905688	866365
-708025	-581712	548172	-932775	-44590
-279368	-816148	899907	-582546	96334
-74368	581027	152516	-755631	-823793
-301109	-451154	274724	-128373	618798
-165808	-514656	785206	-855849	143329
-669365	-929548	512359	86630	-71743
-397240	-601388	331136	604041	-204417
900159	680202	-580062	-799160	875635
344442	-55537	-539156	566674	327292
465850	-603642	102975	-663909	417221
-916110	-593347	590474	-191179	-543496
621292	873760	216037	314669	-152900
22425	-590099	622592	305174	942660
613174	-151430	394568	323572	901442
-721167	880133	-210749	870712	288996
-808333	-422664	800357	288753	-962608
73780	-450899	-519494	457603	-430579
-47115	559335	-687068	39893	-522999
-301820	425642	557508	593946	-416552
-795993	-404690	-484044	-241399	765196
-325657	-152884	-940439	22635	-416680
-631859	-740128	803962	6041	-432305
-305450	945660	-687132	994687	35188
-425208	-815249	-742021	159323	-829239
-685162	-187440	-492205	584588	18582
-559437	-192782	-320924	-651549	-189623
-939094	-689578	341603	187503	619597
-253705	509327	-126353	-66266	-372532
-341168	-561288	282204	72527	-153128
684675	-693128	346087	-485711	-573881
175056	407677	654213	979711	991306
248632	-606925	-746653	-136155	-58389
-425314	110769	-629528	280597	555238
137096	-974503	635883	-701053	-668795
-546114	-746576	56135	755271	743467
228974	915715	48210	591043	516345
-856506	616149	307516	-5240	954515
215816	805206	-892232	914816	558207
898830	-732538	-672764	-340393	-659780
-496626	965245	-955568	-823168	-762590
-474275	-698187	-867120	172395	134861
183118	-498993	-252945	117489	986230
966301	662252	747909	232815	262264
95530	303808	-802833	921575	580130
794005	-528280	-354040	24583	-200827
323927	-24655	-494583	8112	486334
977314	471726	-97283	-360281	-848126
-849538	-781831	-89220	290385	145427
46426	-496558	349118	121288	434810
-715283	70734	-807182	-113418	-331307
403397	766234	-138439	-798470	-667921
249751	-716381	519604	-206597	-938281
-954953	407010	974619	965393	355823
-970253	-916707	113180	-265542	-263267
266357	262772	-476059	252057	-398829
172956	-822977	-249253	-461785	-917002
-451305	798909	122436	819061	384388
-916062	354093	890807	-276349	681637
-753305	866786	736836	-917172	-24980
531503	166265	-259780	-179649	310372
-907620	-281115	-42463	-55710	-279176
-213983	608783	-400986	-849987	856681
529911	898809	662587	-711987	-856169
452055	-859580	581406	-554762	-760842
-440916	-851984	-223766	284157	88292
-616094	-585762	667892	198135	-879239
-772726	345757	707724	-118509	358941
-775706	197112	-865402	972735	-582953
592347	-501651	-563668	494185	-309180
-669076	-12113	-576298	195736	544368
-328729	326273	-630882	506898	-163471
-664464	-847889	-257169	979816	-791271
311350	-22968	-621640	408122	853068
763001	312017	96462	780164	627919
-359705	-503036	472732	708736	456383
329330	790636	-44736	-939953	452539
820586	668360	-757613	878795	868094
-892957	-787070	-893705	-291251	309586
-71554	-812373	88573	-325363	-587826
-255917	173006	582969	-574015	560972
726270	-543590	-884293	655160	801589
-542667	-11052	185515	682253	63588
116237	-304690	-972725	-509650	73315
130300	588030	-858010	615620	-83183
-779204	289676	-319281	-556586	886690
46070	835680	833831	313895	810241
248279	248365	351121	621804	-34951
-594363	58993	811892	253899	-687421
998358	-655227	-851165	852668	-284067
-194310	-216237	677638	-328938	200780
-553456	-554036	236430	-396592	486869
395594	-136691	-821706	203088	726899
946756	-88092	751845	-929038	115801
344559	397465	559676	336979	-541175
-357199	-37790	-566858	-127453	-162417
359948	770283	-514912	-9754	-905750
983721	847643	909985	-986737	208892
527262	430526	-67069	631139	122559
655687	148617	96974	-418272	418590
32502	230206	-826425	424447	603117
477983	362657	607083	-611118	-729590
-462356	-109540	3803	-259881	-370065
-728315	-784237	564547	-4193	180853
991024	382190	145367	304686	-988383
-252245	380733	960605	566764	-128319
-934131	-975425	253492	-989339	507826
-906192	-252640	-888950	-456384	-429454
258657	-173228	-540330	-105468	427522
-82283	-738409	-151900	440278	650702
890055	-733732	945050	-961389	-696376
-557311	-454168	-606779	-859942	109059
447116	-262126	-375727	-257745	-13078
-500385	-856191	-369264	-394479	-91818
-367596	-304514	985881	886004	62655
767492	-607099	-867724	-682462	332422
959655	297168	804928	-572215	139123
828511	-216135	-52974	838162	556958
885115	241782	530017	302355	789692
-529824	-144473	359225	-675928	-191032
-657264	804885	-508934	-684945	-911403
-503849	109998	-641398	-248395	-305080
-914927	-474987	524949	115077	-148919
-178983	181929	389506	12653	698439
-776803	426505	-15658	341306	423227
-622334	836223	891272	-384195	-233945
-256384	-394388	323467	-734991	435756
72482	110418	-333846	306270	-820646
-408471	-68591	-834029	-167064	-316047
-529906	-41202	-139135	436702	-284022
-478443	-665220	423343	908511	-303022
174036	-879655	-588090	-914534	719226
-822832	316063	197693	-653332	-536143
-961651	267487	-400904	213555	135720
-641116	496907	846803	428795	582253
509831	-984246	-945389	362416	-255297
822127	-209377	-412716	181635	-692271
-135754	634392	-659356	656254	593598
-578205	-311303	764096	-914263	-348223
175113	314590	321053	885337	-436693
299448	-629212	-411029	494180	77544
907109	373137	946695	683475	-83923
-433093	-549079	348823	-300968	766936
-230199	-543361	984873	-309218	960078
-891307	611432	-805490	-51253	385318
-791297	-720932	587830	-358990	101972
652572	722227	663031	-697223	-999622
951640	94078	391611	-218979	20752
-310867	751740	-867631	907812	856800
191645	583097	830749	26357	-53688
-183930	649285	597058	634167	-430255
61595	-480965	-512893	-347520	-899497
748524	171897	587220	88753	638585
-306053	-92031	-245706	-490228	983277
404414	532757	-877435	-279490	535317
583036	740160	865647	736123	345278
538443	-611307	446003	-540196	-444168
247409	938280	527987	-909843	120202
-903318	-309415	-502157	-746047	-801966
-750532	563255	-590300	421408	-723582
-249363	-93900	-157126	-758589	-59838
-894561	-357529	2373	670203	857682
969534	156599	283183	-570027	-476876
606644	-416798	-298660	715126	-576557
-755684	-731813	-530098	-745429	-939532
630003	735803	-477017	-173288	111864
-792833	-76573	-180620	78062	-941594
-951528	-460465	-720391	495304	834335
-828632	-817168	-920079	-555135	-514286
194372	-383592	-24259	-374326	832551
131279	-329752	763233	65138	-520180
490981	2766	-198073	-744765	-40047
836433	13302	-143161	-189286	-479135
-502056	-647679	894481	-12489	-815555
-713671	-899264	169763	546833	-539920
-270362	301454	204667	645290	-551860
-923589	-599859	-433420	210852	-970782
145087	841311	897575	289693	-769173
241551	628800	668416	-794698	-923849
780115	-57480	618080	-100942	-746934
335051	-858668	543578	72192	-446653
-497323	-237494	-256205	88707	407779
-968787	-537600	354648	414 -904497
-574101	-849582	-460715	-877887	732625
-874987	-512072	98046	599067	-381837
483989	-653024	-133767	982770	541913
-851853	55711	174279	-668615	907190
-71585	-63185	592844	656096	819763
61423	462251	-916990	23622	-601973
161025	-892766	375878	-900833	-346767
-403156	-19799	-855271	98834	-802686
720721	972456	392565	938975	175398
-395416	-651732	817411	-41829	-984768
641185	-37031	686754	-441420	7772
248545	972862	709633	662428	-611839
-809383	-909080	-313624	-705579	-66551
486131	-122021	735658	-936591	-678803
842220	-107001	-134525	-700150	-430551
-739241	-221878	150066	129732	-685470
903812	-56643	454858	-469842	-139580
340441	-98419	713457	943799	897877
-462340	123447	-941870	891119	-87691
-55502	866089	-788799	-474571	45593
157797	-702660	-55924	520640	563224
-458237	977240	-841310	-303593	-257715
-163622	-426092	-420041	-513643	-679273
-623069	887463	-595787	-71129	431630
593541	-371793	-362217	-696588	-885422
224286	545896	253161	744173	896856
-886020	-142239	-433133	-444008	665512
350096	367628	-992245	-150519	-87319
656581	-261354	486686	-539757	244
801539	-800960	380194	-752542	-77222
108346	-232650	-624648	118914	-382508
137918	-1447	983737	770995	-337495
-244592	717138	-741470	783790	719321
6089	804030	674422	-303321	23283
509524	-87701	-706602	598063	136427
275198	337716	846624	-127707	872984
-83804	-401776	956971	-732264	459895
687897	902654	-760586	-439949	-394418
-960312	-464424	-445764	471332	-44471
-710436	-910187	-848662	935832	-353686
826692	52954	808148	-105102	-779843
937164	-50044	113317	158084	186105
-204446	525952	334348	-762471	260669
-270907	448347	82338	-225712	316006
-209544	568018	278032	-274275	400722
-161310	-532844	-744513	-952576	-756321
-943661	-786244	574487	923217	-981457
894500	183138	-954475	-273233	-317014
-798462	-570497	-883155	560354	840656
528292	264698	-892228	178282	27665
573887	-925205	459538	544159	403902
-510112	-16648	153676	380910	741945
-503057	532679	348963	-641841	851808
-253232	861608	58177	930702	-744662
526637	292185	-393022	208847	-130371
937445	-795457	-295259	702819	352472
52508	-66438	198877	-488862	861613
38386	-396016	555965	956152	-738267
-845438	734616	-954819	-752195	-414148
925685	651074	810789	-730052	-423556
-203261	-366206	-388885	448709	-787141
483859	298952	-203980	324990	-538514
-317913	-653793	795310	-314322	-653747
-651700	596858	-85628	549635	724774
-643078	-242455	-721800	-458770	-836472
407817	682143	811283	-915159	932046
-108338	261754	-76859	-609810	47471
-13973	-907664	134996	-556468	-742885
985057	816267	-329093	746545	459873
974432	891850	23911	-254332	555641
-659048	166942	-385757	656522	622228
-719097	-612487	-263597	503359	56270
806496	-440907	161708	82459	757451
261808	887203	-119619	-262118	45634
-877046	-810213	-991022	723174	880594
-263807	-92697	368320	-459706	33967
789462	202106	-671051	485725	-510774
-929438	324580	753043	621247	895219
789790	-946052	159661	-15201	-208225
372095	564366	703916	577934	-727604
-619824	762148	907084	-540266	520204
-100409	246008	887108	-297063	-412990
351973	-138356	529648	157345	986379
-806740	463960	-45278	372275	469909
143597	587031	-518597	-934600	602222
220393	556708	660323	646826	-293409
